subnum	congruent	cuepos	normalizedResp	response	rt	soa	targetorientation	targetpos
1	1	1	-7.43141717814	75.0685828219	4.20079177287	0.4	82.5	1
1	1	1	16.6455419604	114.14554196	1.80177155878	0.4	97.5	1
1	0	2	-2.80484646877	79.6951535312	1.48523144533	0.1	82.5	1
1	0	2	-7.75511870306	119.744881297	1.70187927542	-0.1	127.5	1
1	0	2	-0.275684305955	52.224315694	1.6850944205	0.4	52.5	1
1	0	-1	-39.5213649404	132.97863506	1.8017800205	-0.1	172.5	2
1	1	2	-22.0778386813	60.4221613187	1.7684744125	0.4	82.5	2
1	1	1	5.8153156821	178.315315682	1.8351299315	-0.1	172.5	1
1	0	1	8.46375653207	75.9637565321	1.60186659305	0.1	67.5	2
1	0	2	25.9349488229	108.434948823	1.78514183533	0.4	82.5	1
1	1	1	-1.62260739336	5.87739260664	1.85185592705	0.4	7.5	1
1	0	2	-5.45459151111	2.04540848889	1.56847772333	0.1	7.5	1
1	1	1	1.94395478042	24.4439547804	1.6185584475	0.1	22.5	1
1	0	2	5.52506598912	178.025065989	2.15160632915	0.4	172.5	1
1	1	2	-5.94292862436	151.557071376	1.5188840186	0.1	157.5	2
1	0	2	25.405242923	77.905242923	1.7518363475	-0.1	52.5	1
1	0	1	-7.5	135.0	2.41821447978	0.4	142.5	2
1	0	1	4.56432655358	132.064326554	1.41866431478	0.4	127.5	2
1	0	2	36.0231606504	58.5231606504	1.4685776895	-0.1	22.5	1
1	0	-1	7.5	90.0	2.35145509178	-0.1	82.5	1
1	1	2	27.7175929682	125.217592968	1.8518030975	-0.1	97.5	2
1	0	2	15.6301023542	53.1301023542	3.16796762315	-0.1	37.5	1
1	0	2	-9.10750224625	13.3924977538	1.68509797587	0.1	22.5	1
1	0	2	13.7538377374	126.253837737	1.33518949478	-0.1	112.5	1
1	0	1	-20.7010871757	76.7989128243	1.68511364278	0.4	97.5	2
1	1	1	5.20938995736	132.709389957	1.55186689715	0.1	127.5	1
1	0	-1	-2.28240703181	125.217592968	2.03498716115	0.4	127.5	1
1	0	2	16.6791071467	114.179107147	1.8184649615	-0.1	97.5	1
1	1	2	-20.7376089763	91.7623910237	2.26825173742	-0.1	112.5	2
1	1	2	50.4545915111	132.954591511	2.46808151105	0.1	82.5	2
1	1	2	-19.268288932	33.231711068	1.76856254978	0.4	52.5	2
1	0	-1	0.698590513648	158.198590514	1.96826939315	0.1	157.5	1
1	1	2	-6.5906195508	45.9093804492	2.2349258046	0.1	52.5	2
1	1	2	9.39079180185	121.890791802	1.71846025805	0.4	112.5	2
1	1	2	11.190067526	123.690067526	1.81837508478	0.1	112.5	2
1	1	2	-4.9397279482	152.560272052	1.65190948086	0.1	157.5	2
1	0	1	10.1222972287	17.6222972287	1.35193261786	0.1	7.5	2
1	1	1	-67.5	45.0	1.51864194637	0.1	112.5	1
1	0	2	-6.92077312751	120.579226872	1.85175680437	-0.1	127.5	1
1	1	2	-30.6985905136	66.8014094864	1.58521624887	0.4	97.5	2
1	1	1	-2.48688624496	50.013113755	1.68526597937	0.4	52.5	1
1	0	-1	-3.63100054494	153.868999455	1.73517649136	0.1	157.5	2
1	1	1	-16.9006606635	140.599339337	1.78498296186	-0.1	157.5	1
1	0	1	-9.94718842328	117.552811577	1.81846938486	0.1	127.5	2
1	0	1	-6.02311860631	16.4768813937	1.71846208187	0.1	22.5	2
1	1	2	-17.3658069431	125.134193057	2.21815243586	0.4	142.5	2
1	0	1	7.5	135.0	1.63512959887	-0.1	127.5	2
1	1	2	40.3188889145	62.8188889145	1.85166481035	0.4	22.5	2
1	1	2	15.3749836511	127.874983651	2.30156737287	0.1	112.5	2
1	1	2	-13.9416000993	173.558399901	1.91837050637	0.1	7.5	2
1	1	2	-67.5378159036	29.9621840964	1.65184723837	0.1	97.5	2
1	0	2	19.0663696375	41.5663696375	2.15154880336	0.1	22.5	1
1	1	1	-14.4911299172	68.0088700828	1.65171031387	0.1	82.5	1
1	1	1	18.2842978676	55.7842978676	1.65172586437	0.1	37.5	1
1	1	1	-1.80454926594	110.695450734	1.36851340587	0.4	112.5	1
1	0	2	-70.405242923	57.094757077	2.46808172935	0.4	127.5	1
1	1	1	15.6572265874	38.1572265874	1.43524866187	-0.1	22.5	1
1	1	1	0.407162702958	52.907162703	2.06826361287	0.1	52.5	1
1	0	1	18.5234559637	11.0234559637	1.55179018586	0.1	172.5	2
1	0	2	-7.5	135.0	1.50179943187	0.4	142.5	1
1	1	1	22.2448812969	119.744881297	1.71839794587	0.1	97.5	1
1	0	2	10.2838884427	107.783888443	1.33533588487	-0.1	97.5	1
1	0	1	2.14417495714	129.644174957	1.80178679087	0.4	127.5	2
1	1	2	-14.9053566314	7.59464336859	1.71867523487	0.1	22.5	2
1	1	1	-8.62330271408	178.876697286	1.65206300887	0.4	7.5	1
1	1	1	-3.57020257794	33.9297974221	1.80184667987	-0.1	37.5	1
1	0	-1	16.3113840368	38.8113840368	2.10156679586	-0.1	22.5	2
1	0	2	14.2098368078	96.7098368078	1.73506340187	-0.1	82.5	1
1	1	2	-2.45754893083	140.042451069	1.45187065336	0.1	142.5	2
1	0	1	-5.41781284393	32.0821871561	1.98503921086	0.4	37.5	2
1	1	2	16.0307656099	8.53076560995	1.95169249086	-0.1	172.5	2
1	1	1	-25.9682292589	41.5317707411	1.43519271486	-0.1	67.5	1
1	0	2	33.101294645	175.601294645	1.96843059587	-0.1	142.5	1
1	0	1	0.42692668269	97.9269266827	1.50180130487	0.4	97.5	2
1	1	1	-2.42039213999	95.07960786	1.33524093937	-0.1	97.5	1
1	0	2	18.8086140135	41.3086140135	2.08496536887	-0.1	22.5	1
1	1	2	6.64807184571	119.148071846	1.50185236386	-0.1	112.5	2
1	0	1	27.3753283446	34.8753283446	1.55190502737	0.4	7.5	2
1	1	1	-1.37528085393	66.1247191461	1.65177758135	0.1	67.5	1
1	0	-1	-4.95519562019	92.5448043798	2.21824827887	-0.1	97.5	1
1	1	2	-1.4726266149	81.0273733851	1.51856023835	-0.1	82.5	2
1	0	1	8.69348942398	1.19348942398	2.03499214087	-0.1	172.5	2
1	1	1	13.6398248087	156.139824809	1.81836680036	0.4	142.5	1
1	0	1	-6.61859600342	135.881403997	2.08505020086	-0.1	142.5	2
1	1	1	5.86342295838	43.3634229584	1.88500881886	0.4	37.5	1
1	0	2	-10.7397002961	176.760299704	1.68507185637	0.4	7.5	1
1	1	2	9.1846843179	1.6846843179	1.76839017636	0.4	172.5	2
1	0	2	-58.3067269055	174.193273094	1.85168830537	0.4	52.5	1
1	1	2	-16.329449478	66.170550522	2.01833515937	0.4	82.5	2
1	0	1	-0.0685920288275	52.4314079712	1.73510750087	-0.1	52.5	2
1	1	2	13.385987833	5.88598783303	1.43520110586	0.1	172.5	2
1	1	1	9.91102974661	2.41102974661	1.88501284737	0.1	172.5	1
1	0	2	6.47696981133	178.976969811	1.83503873186	0.4	172.5	1
1	0	1	23.4240453528	45.9240453528	1.31854112887	-0.1	22.5	2
1	1	1	-10.5127875042	176.987212496	2.01831323136	0.1	7.5	1
1	1	1	-44.3698976458	98.1301023542	1.31860586686	-0.1	142.5	1
1	0	1	-5.90885972881	46.5911402712	1.23531090987	0.4	52.5	2
1	1	2	3.101294645	40.601294645	1.65178603986	0.4	37.5	2
1	1	2	28.1175805901	95.6175805901	2.10159563186	0.4	67.5	2
1	0	-1	3.47439396243	115.974393962	1.35189294436	0.1	112.5	2
1	0	2	7.82360686255	165.323606863	1.56857014736	0.4	157.5	1
1	0	2	46.0307656099	143.53076561	1.48517231886	0.1	97.5	1
1	1	1	-26.445186229	176.054813771	1.38522812436	0.1	22.5	1
1	0	2	10.175426656	47.675426656	1.46863693837	-0.1	37.5	1
1	1	1	-36.4949139947	46.0050860053	1.46853458487	-0.1	82.5	1
1	0	2	-21.6696845137	135.830315486	1.55188790986	-0.1	157.5	1
1	0	2	16.3387401832	113.838740183	1.50186987536	0.4	97.5	1
1	0	2	-21.9929709391	45.5070290609	1.58527323686	-0.1	67.5	1
1	1	2	17.0226312712	39.5226312712	1.26887324786	-0.1	22.5	2
1	0	2	-6.11045966597	61.389540334	1.61851533336	0.4	67.5	1
1	0	1	-12.5594269669	54.9405730331	1.78509723136	0.1	67.5	2
1	0	2	5.80075576601	118.300755766	1.41853408786	0.4	112.5	1
1	1	2	-10.6469958323	56.8530041677	1.66845354687	-0.1	67.5	2
1	0	1	-14.6250163489	127.874983651	1.43531741987	0.4	142.5	2
1	0	1	5.64160123226	118.141601232	2.20149906937	0.1	112.5	2
1	0	1	10.5774553994	48.0774553994	1.80174462786	0.1	37.5	2
1	0	1	7.24356283647	104.743562836	1.58524824486	-0.1	97.5	2
1	0	1	-21.4769698113	91.0230301887	1.31862602686	0.4	112.5	2
1	0	2	-89.0462907833	128.453709217	1.63509425787	0.4	37.5	1
1	0	1	13.1045339804	35.6045339804	1.60191074086	0.4	22.5	2
1	1	1	4.03177074108	176.531770741	1.63517414987	0.4	172.5	1
1	0	1	13.7034479017	96.2034479017	1.50186339786	-0.1	82.5	2
1	1	2	-22.2448812969	105.255118703	1.90163625586	0.4	127.5	2
1	1	1	1.15980825409	173.659808254	1.95170151087	-0.1	172.5	1
1	0	2	-9.70259816177	177.797401838	1.56848976236	0.1	7.5	1
1	0	-1	0.196051722017	52.696051722	1.23533935186	0.4	52.5	1
1	0	2	84.0911402712	136.591140271	1.66854649687	0.1	52.5	1
1	0	-1	-21.9543424066	45.5456575934	1.25194265436	0.4	67.5	1
1	1	2	3.26360520094	40.7636052009	1.38531227987	-0.1	37.5	2
1	1	1	17.986011542	130.486011542	1.30194526986	-0.1	112.5	1
1	1	2	-6.53624346793	120.963756532	1.78502763987	-0.1	127.5	2
1	1	1	13.8401917459	141.340191746	1.38519855587	0.4	127.5	1
1	0	2	-6.03119928561	1.46880071439	2.15158358836	-0.1	7.5	1
1	0	1	8.02411099675	15.5241109968	1.76839663737	-0.1	7.5	2
1	0	1	85.9398692058	168.439869206	0.718927370359	0.1	82.5	2
1	1	1	-89.9053566314	7.59464336859	1.33525711137	0.4	97.5	1
1	0	1	4.74089234138	177.240892341	1.76832332086	0.4	172.5	2
1	0	2	-0.196051722017	37.303948278	1.66843396837	0.1	37.5	1
1	0	2	-29.2028550302	143.29714497	1.50184314587	-0.1	172.5	1
1	0	1	50.67859011	163.17859011	0.935354191874	-0.1	112.5	2
1	0	2	26.898705355	49.398705355	1.65179812037	0.4	22.5	1
1	0	1	-15.588772881	51.911227119	1.36855705687	-0.1	67.5	2
1	0	2	-5.2712425649	122.228757435	1.56846694236	0.1	127.5	1
1	1	2	-21.9454287299	60.5545712701	1.76841940487	0.1	82.5	2
1	0	2	-6.52897806892	135.971021931	1.53515786937	0.1	142.5	1
1	1	2	-79.0650511771	108.434948823	1.63513139336	0.4	7.5	2
1	0	1	-21.0311992856	136.468800714	1.41861131487	-0.1	157.5	2
1	1	1	-1.84051815984	50.6594818402	1.56851257286	-0.1	52.5	1
1	0	-1	-2.6246716554	79.8753283446	1.91833381586	0.4	82.5	2
1	0	1	14.3698976458	171.869897646	1.60192846987	0.1	157.5	2
1	1	1	17.6246716554	100.124671655	1.33520625487	0.4	82.5	1
1	0	-1	-23.4637565321	104.036243468	1.30198744186	0.1	127.5	1
1	1	1	-4.95519562019	2.54480437981	1.28532796137	-0.1	7.5	1
1	1	2	-4.79957221133	62.7004277887	1.41858946887	0.1	67.5	2
1	1	1	-24.989552922	132.510447078	1.71841264037	0.1	157.5	1
1	1	1	-10.4492151166	57.0507848834	1.83501314287	0.4	67.5	1
1	0	1	-2.9260787401	139.57392126	2.21828505336	0.1	142.5	2
1	1	2	-8.34252426074	89.1574757393	1.61846900187	-0.1	97.5	2
1	0	2	-6.77525427725	150.724745723	2.06842759336	0.1	157.5	1
1	1	2	-11.6129737337	115.887026266	1.73519404936	0.1	127.5	2
1	0	2	-10.1843920266	162.315607973	2.06835070786	0.1	172.5	1
1	0	2	59.5792600984	172.079260098	2.46825174737	0.1	112.5	1
1	0	1	-74.9053566314	7.59464336859	1.38526943686	0.4	82.5	2
1	0	2	19.7072976343	132.207297634	1.48526251587	-0.1	112.5	1
1	0	1	87.8145456699	140.31454567	2.45154874786	0.1	52.5	2
1	1	1	59.6042349057	37.1042349057	1.55183022587	0.4	157.5	1
1	1	1	-6.24554837732	136.254451623	1.93500680086	0.1	142.5	1
1	0	1	56.5577045101	154.05770451	2.25156428886	0.1	97.5	2
1	1	1	-16.3844964337	6.11550356629	2.21822214736	0.4	22.5	1
1	0	-1	-0.630102354156	36.8698976458	2.01832938386	0.4	37.5	2
1	1	2	13.272254682	65.772254682	1.65190799486	0.4	52.5	2
1	0	2	-70.9398692058	11.5601307942	1.03550512636	0.1	82.5	1
1	1	2	-69.6957339347	147.804266065	1.71846333887	0.1	37.5	2
1	0	-1	7.5	0.0	1.93509937736	0.1	172.5	1
1	1	2	-36.5362434679	75.9637565321	1.43522262437	0.4	112.5	2
1	1	2	-1.4041384554	51.0958615446	1.65220153336	0.1	52.5	2
1	0	-1	-9.62109639666	132.878903603	2.45140253787	-0.1	142.5	1
1	0	2	9.23570458893	91.7357045889	2.10158046337	0.4	82.5	1
1	1	2	-63.0610106912	79.4389893088	2.00174783587	-0.1	142.5	2
1	0	-1	31.1598082541	38.6598082541	2.01846397286	-0.1	7.5	1
1	1	2	-3.75701170431	48.7429882957	1.88500528887	-0.1	52.5	2
1	1	1	22.6010981614	150.101098161	1.61852872686	0.1	127.5	1
1	1	2	-4.06505117708	153.434948823	1.70182425837	-0.1	157.5	2
1	0	1	4.06636963755	41.5663696375	1.85182648086	-0.1	37.5	2
1	0	1	-18.2321066997	139.2678933	1.86837335737	0.4	157.5	2
1	0	1	-3.01387042753	64.4861295725	1.80177011686	0.4	67.5	2
1	1	1	16.962322208	144.462322208	2.43490043486	-0.1	127.5	1
1	0	2	-5.010447078	47.489552922	1.66838792486	-0.1	52.5	1
1	1	2	67.5	45.0	2.03501763936	0.4	157.5	2
1	1	2	-13.2105931375	174.289406863	2.00170523086	-0.1	7.5	2
1	0	2	14.9053566314	82.4053566314	1.75179161087	0.1	67.5	1
1	1	2	-89.7855876468	22.7144123532	1.38532456197	0.1	112.5	2
1	1	2	-8.44539590092	29.0546040991	1.76851491517	0.4	37.5	2
1	0	1	2.5168934781	115.016893478	2.38485740317	0.4	112.5	2
1	0	1	0.953709216706	128.453709217	1.96842968317	0.1	127.5	2
1	1	1	2.63548556224	40.1354855622	1.91838341304	0.4	37.5	1
1	0	2	-3.84777721969	3.65222278031	2.1017072775	-0.1	7.5	1
1	0	1	-6.1360724684	136.363927532	1.40189649717	0.4	142.5	2
1	1	2	-12.7175929682	54.7824070318	2.00168373077	-0.1	67.5	2
1	0	1	45.8102771675	143.310277168	1.98504924177	-0.1	97.5	2
1	1	1	-4.77368900609	137.726310994	1.88514808504	-0.1	142.5	1
1	0	2	8.77303002006	136.27303002	2.0682429815	0.1	127.5	1
1	0	2	-42.7175929682	54.7824070318	1.70178087204	-0.1	97.5	1
1	0	1	56.7678933003	49.2678933003	2.45158674217	-0.1	172.5	2
1	0	-1	-78.6859251657	48.8140748343	2.21830922544	0.1	127.5	1
1	1	2	-72.3990924538	130.100907546	2.08492071224	0.4	22.5	2
1	0	2	4.06505117708	26.5650511771	2.08494579877	-0.1	22.5	1
1	0	1	-59.8057595333	127.694240467	1.41856460817	-0.1	7.5	2
1	1	2	0.196051722017	142.696051722	1.76831360644	0.4	142.5	2
1	1	2	42.4920201986	124.992020199	1.88503133424	0.4	82.5	2
1	1	2	4.22951207682	131.729512077	2.00159825477	-0.1	127.5	2
1	1	1	23.0475717489	30.5475717489	1.38518965724	0.4	7.5	1
1	1	1	-29.3698976458	143.130102354	1.41857863897	0.4	172.5	1
1	1	1	27.940332031	95.440332031	1.78506994624	0.1	67.5	1
1	1	2	0.250976342788	67.7509763428	2.05162126417	0.1	67.5	2
1	1	2	-20.1140559696	137.38594403	2.01824367277	-0.1	157.5	2
1	1	1	-25.1192430712	57.3807569288	1.78509262877	0.1	82.5	1
1	1	2	-2.18878656037	35.3112134396	1.76839803677	-0.1	37.5	2
1	0	2	58.1764082219	35.6764082219	2.03493672471	0.4	157.5	1
1	1	2	-1.15980825409	96.3401917459	1.86839591497	0.4	97.5	2
1	1	1	56.190067526	78.690067526	2.15160078477	-0.1	22.5	1
1	0	2	8.66913932791	46.1691393279	2.3515160915	0.1	37.5	1
1	1	2	-1.97245984834	50.5275401517	1.90167411171	0.4	52.5	2
1	0	-1	-7.75511870306	74.7448812969	2.51810138444	-0.1	82.5	1
1	1	2	3.80993247402	56.309932474	1.75174967804	-0.1	52.5	2
1	1	2	-37.5	135.0	1.76840289117	0.1	172.5	2
1	1	2	-9.40810693565	58.0918930643	1.63512501497	0.4	67.5	2
1	1	1	9.47493401088	46.9749340109	1.60180252344	0.1	37.5	1
1	1	2	-7.5	0.0	1.83507411117	0.4	7.5	2
1	1	1	15.1668042618	97.6668042618	2.35149174444	0.4	82.5	1
1	0	2	20.800755766	73.300755766	2.28486609117	-0.1	52.5	1
1	1	1	-7.12087398863	75.3791260114	2.1683278395	-0.1	82.5	1
1	1	1	-4.85745470594	137.642545294	1.78515123944	0.4	142.5	1
1	0	2	-4.83908727833	122.660912722	2.1349596975	0.4	127.5	1
1	0	2	80.010447078	42.510447078	1.8351032725	0.1	142.5	1
1	0	1	-10.6113419604	146.88865804	2.18495427504	0.1	157.5	2
1	0	1	1.46248897458	23.9624889746	2.38488572304	-0.1	22.5	2
1	1	2	1.7894068625	174.289406863	1.93505311117	-0.1	172.5	2
1	0	1	54.8859440304	137.38594403	1.93500845217	-0.1	82.5	2
1	0	2	49.7647737279	147.264773728	2.08497334424	0.4	97.5	1
1	0	1	-2.89990433374	49.6000956663	1.63518727124	0.4	52.5	2
1	0	2	-6.97436539354	45.5256346065	2.01836544344	0.1	52.5	1
1	1	2	-12.0366549381	25.4633450619	1.68515465744	0.1	37.5	2
1	1	2	-7.5	0.0	1.78505488917	0.1	7.5	2
1	0	2	16.3806591505	98.8806591505	1.75182703677	-0.1	82.5	1
1	0	1	-10.5127875042	131.987212496	1.4852824885	0.1	142.5	2
1	0	2	-10.583445383	71.916554617	1.70178151344	0.4	82.5	1
1	0	1	-4.8974377975	137.602562202	2.03497503017	-0.1	142.5	2
1	0	1	73.797354049	156.297354049	2.43492069097	0.4	82.5	2
1	1	1	0.0238204386386	97.5238204386	1.90172805771	0.1	97.5	1
1	1	1	-0.698590513648	156.801409486	2.21826844124	0.1	157.5	1
1	1	2	-33.8477772197	48.6522227803	1.86841991717	0.1	82.5	2
1	1	1	-0.224995042111	97.2750049579	1.91836463971	0.4	97.5	1
1	0	-1	-13.4061411138	129.093858886	3.06797845497	0.4	142.5	2
1	1	2	-2.96334506187	154.536654938	2.16827419377	0.1	157.5	2
1	1	1	-79.0601307942	168.439869206	1.88509188697	0.4	67.5	1
1	1	1	7.24488129694	29.7448812969	2.35156790717	0.1	22.5	1
1	1	2	18.6752899818	26.1752899818	2.23485973517	-0.1	7.5	2
1	0	2	4.03177074108	86.5317707411	1.76851942917	0.1	82.5	1
1	0	2	-33.0599651718	109.440034828	2.33482838477	0.4	142.5	1
1	0	1	9.70259816177	2.20259816177	2.56808543177	0.4	172.5	2
1	0	-1	0.246805387275	172.746805387	2.45160741544	0.1	172.5	1
1	1	1	-12.4309373011	55.0690626989	1.96824798217	-0.1	67.5	1
1	1	1	-69.7756443146	57.7243556854	1.51859946077	-0.1	127.5	1
1	0	1	38.1902771979	135.690277198	1.75173308524	0.4	97.5	2
1	0	2	17.3658069431	9.86580694308	3.05123178797	0.1	172.5	1
1	1	2	8.46375653207	30.9637565321	1.85168182877	-0.1	22.5	2
1	0	2	21.458373324	133.958373324	2.36819526777	-0.1	112.5	1
1	0	2	8.98786752883	1.48786752883	1.76838843477	-0.1	172.5	1
1	0	1	26.3140748343	3.81407483429	2.41809052697	0.4	157.5	2
1	0	2	24.4306821037	31.9306821037	1.78513273671	0.1	7.5	1
1	0	2	8.25384833307	0.753848333071	1.75184683717	0.4	172.5	1
1	0	1	6.44001269284	163.940012693	3.4511176175	-0.1	157.5	2
1	0	2	89.5012675575	52.0012675575	2.20171887577	-0.1	142.5	1
1	1	2	27.1951535312	79.6951535312	1.98500753544	0.1	52.5	2
1	0	-1	52.5	90.0	2.65138973677	0.4	37.5	1
1	0	2	-6.55460409908	60.9453959009	1.73520034517	-0.1	67.5	1
1	1	2	2.02263127117	129.522631271	1.88507508617	0.4	127.5	2
1	1	1	7.91108126713	120.411081267	1.4353637845	0.4	112.5	1
1	0	1	-11.5141756954	40.9858243046	1.31861831844	0.1	52.5	2
1	0	1	86.190067526	123.690067526	1.91839055897	0.4	37.5	2
1	0	1	-7.67352002964	104.82647997	2.0182965665	0.1	112.5	2
1	0	-1	73.8843518158	126.384351816	1.95174200624	0.1	52.5	1
1	1	2	-7.92216131874	119.577838681	1.86848679571	0.1	127.5	2
1	0	2	-8.76020470831	118.739795292	1.80170751717	-0.1	127.5	1
1	1	2	10.1609127217	122.660912722	2.41820089617	-0.1	112.5	2
1	0	1	-22.8026807205	14.6973192795	1.85177874277	-0.1	37.5	2
1	1	1	-14.7348339816	142.765166018	1.58518433271	-0.1	157.5	1
1	1	1	-66.1677801461	136.332219854	1.81844286444	0.4	22.5	1
1	0	-1	-3.10218755144	19.3978124486	1.93502579017	-0.1	22.5	2
1	1	1	12.1668583714	49.6668583714	1.98501857077	-0.1	37.5	1
1	0	-1	3.0610106912	10.5610106912	2.1849938745	-0.1	7.5	2
1	1	2	2.50797980144	100.007979801	2.61804373177	-0.1	97.5	2
1	0	-1	-31.1156481842	81.3843518158	2.33492116844	0.1	112.5	2
1	1	1	-4.48721249582	93.0127875042	1.81841078317	-0.1	97.5	1
1	0	2	17.4405730331	54.9405730331	1.61847976217	0.4	37.5	1
1	0	1	18.101294645	40.601294645	1.86837693777	0.1	22.5	2
1	1	1	12.7900812054	5.29008120537	2.46821856077	0.1	172.5	1
1	0	2	4.32198120158	26.8219812016	2.11835285544	0.4	22.5	1
1	0	1	-5.55851360909	1.94148639091	2.35155408271	0.4	7.5	2
1	1	1	-2.93747535112	124.562524649	2.1017455785	0.1	127.5	1
1	1	2	-61.6371510141	35.8628489859	1.38531256524	0.1	97.5	2
1	1	1	73.5541918941	6.05419189411	2.18497302244	0.1	112.5	1
1	0	-1	61.5938588862	39.0938588862	2.11840841377	0.4	157.5	1
1	1	1	3.28582147727	175.785821477	2.05162003717	-0.1	172.5	1
1	1	1	-2.16784111834	50.3321588817	1.66843319477	-0.1	52.5	1
1	0	2	-26.6446237411	40.8553762589	4.13419072497	0.4	67.5	1
1	1	2	27.6944289077	140.194428908	2.13503802424	0.4	112.5	2
1	1	1	66.5906195508	44.0906195508	2.05163944497	0.4	157.5	1
1	0	2	-9.32744657667	148.172553423	2.15167113077	0.1	157.5	1
1	0	2	17.11068824	39.61068824	2.43479981244	0.1	22.5	1
1	0	2	-17.3055710923	95.1944289077	2.11832868944	0.4	112.5	1
1	1	1	12.2468366054	64.7468366054	1.91832681171	0.4	52.5	1
1	1	1	7.5	135.0	2.01829015977	0.4	127.5	1
1	0	1	-55.5664855011	176.933514499	2.35153834804	-0.1	52.5	2
1	1	2	6.37669728592	88.8766972859	2.28490160477	-0.1	82.5	2
1	0	1	-3.80993247402	123.690067526	1.96841938077	0.4	127.5	2
1	0	1	-67.5	0.0	2.23490190117	-0.1	67.5	2
1	0	1	-79.594757077	122.905242923	2.43483760624	0.4	22.5	2
1	0	1	-6.73728046576	120.762719534	2.2683375585	-0.1	127.5	2
1	0	2	13.4421118714	125.942111871	2.1849247885	0.1	112.5	1
1	0	1	-19.2602997039	48.2397002961	1.76876434677	0.1	67.5	2
1	0	2	-66.1980473274	1.30195267258	2.46822031371	0.1	67.5	1
1	0	2	21.7372804658	59.2372804658	1.85173579277	-0.1	37.5	1
1	0	1	5.69126067751	43.1912606775	1.75181005217	0.1	37.5	2
1	0	2	23.5809241867	1.08092418666	3.11792022404	-0.1	157.5	1
1	1	2	-6.03998518796	151.460014812	1.70175630024	0.4	157.5	2
1	0	1	-43.037677792	54.462322208	3.43449137104	0.1	97.5	2
1	0	1	20.590847567	133.090847567	2.95127555577	-0.1	112.5	2
1	0	1	-42.1354634269	130.364536573	1.86845793817	0.1	172.5	2
1	1	1	11.6790080258	19.1790080258	1.73509125617	0.1	7.5	1
1	0	1	-0.498732442505	7.0012675575	2.90133438771	0.1	7.5	2
1	0	2	0.42692668269	7.92692668269	2.35149770624	0.4	7.5	1
1	0	-1	-89.4829069263	8.01709307366	2.31822864104	-0.1	97.5	2
1	1	2	9.88594403039	2.38594403039	2.45151930397	0.4	172.5	2
1	0	1	-51.4400126928	16.0599873072	2.16829547271	0.4	67.5	2
1	0	2	-24.32140989	73.17859011	1.91832962244	0.1	97.5	1
1	0	-1	-7.75643716353	59.7435628365	1.95174611524	0.4	67.5	1
1	1	1	9.32140989004	16.82140989	1.78507373077	-0.1	7.5	1
1	1	2	-9.62109639666	132.878903603	1.81852848297	0.1	142.5	2
1	1	2	3.40650799951	25.9065079995	2.35165127344	0.1	22.5	2
1	1	2	-4.05261314813	138.447386852	2.35148759877	-0.1	142.5	2
1	0	1	-0.630102354156	81.8698976458	1.7851955345	0.1	82.5	2
1	1	1	-8.22522429906	44.2747757009	2.1683524955	0.1	52.5	1
1	1	1	13.5273733851	126.027373385	2.03504781077	-0.1	112.5	1
1	0	2	-2.43638314697	50.063616853	2.81816539071	0.4	52.5	1
1	1	1	-6.6930705449	135.806929455	1.65186822971	0.1	142.5	1
1	1	2	54.7414593989	152.241459399	2.23494125234	0.4	97.5	2
1	0	1	27.1951535312	124.695153531	1.80173714115	0.4	97.5	2
1	0	1	8.15854317756	45.6585431776	1.66837796229	0.1	37.5	2
1	1	1	42.2636416907	139.763641691	2.88466140539	-0.1	97.5	1
1	0	2	13.7094568172	36.2094568172	2.2516236653	0.4	22.5	1
1	0	-1	0.457525226917	142.957525227	2.2183377232	0.1	142.5	2
1	1	1	-8.60880882855	58.8911911715	1.7018065162	0.1	67.5	1
1	0	2	-17.1441749571	50.3558250429	1.63516999215	0.1	67.5	1
1	1	1	4.85745470594	177.357454706	2.05173673029	0.4	172.5	1
1	0	1	-9.17546873811	58.3245312619	1.78501285215	0.4	67.5	2
1	0	-1	72.5424510692	140.042451069	1.53528697744	0.4	67.5	2
1	1	1	7.12087398863	14.6208739886	2.0516327614	-0.1	7.5	1
1	0	2	-12.4194020125	10.0805979875	3.01786907039	-0.1	22.5	1
1	1	2	-4.38693419248	153.113065808	2.60141514509	0.4	157.5	2
1	1	1	-13.3560135854	129.143986415	1.53530389439	-0.1	142.5	1
1	1	1	10.6798301199	138.17983012	2.00177927115	0.4	127.5	1
1	0	-1	-0.0205656028969	157.479434397	2.28486939339	-0.1	157.5	1
1	0	-1	27.0731258304	64.5731258304	1.86836154109	-0.1	37.5	1
1	0	-1	-53.2354877019	59.2645122981	2.63467751709	0.4	112.5	1
1	0	1	-46.329824905	6.17017509503	1.83497951639	0.4	52.5	2
1	1	2	-14.9053566314	97.5946433686	1.78512159424	0.4	112.5	2
1	0	1	6.28112476487	133.781124765	1.61840130319	-0.1	127.5	2
1	1	2	-18.0138704275	64.4861295725	1.7850790693	0.1	82.5	2
1	1	1	-13.4245017449	69.0754982551	2.58475407214	0.4	82.5	1
1	0	2	4.56432655358	87.0643265536	2.41846893634	0.1	82.5	1
1	1	1	23.8639275316	1.3639275316	1.6184870742	0.1	157.5	1
1	1	2	-6.24554837732	46.2544516227	1.63508348314	-0.1	52.5	2
1	0	1	-17.3055710923	140.194428908	1.66847757839	-0.1	157.5	2
